_id,Spec_No,S_W_No,Date,Common Name ,Scientific Name ,County,Latitude,Longitude,Location,Grid ref,Mass_Single,Sex,Length Approx,Length Imp,Length et,Condition,in Collections,year,sequ,lett,Entered,Updated,Count,MCS,BMNH,Rect_CoNAord_,Other refs,age,Old County,GRef Source,By Catch,Rep_Source,JBaker,CBRU,Other,Comb_other_ref,Year_val,Month_val,Day_val,Aggregated_Date,Fam_Genus,species,Country Code,Comment
9279,4020,1987/45,23/06/1987,Harbour porpoise,Phocoena phocoena,Cornwall,50.64572434,-4.762747832,Trebarwith Strand (nr Tintagel),SX04708660,S,NA,No,4',1.22,decayed,Lower jaw,1987,45,NA,31-Jul-90,23-Dec-08,3112,ZK0085,ZK0085,20470008660,NA,NA,NA,BMNH,NA,NA,NA,NA,NA,NA,1987,6,23,19870623,Phocoena,phocoena,1,NA
9280,4021,1987/46,24/06/1987,Unknown odontocete  ,Unknown odontocete ,Devon,51.05739768,-4.183303242,Instow beach (nr Barnstaple),SS47013100,S,NA,Yes,5',1.52,Good,NA,1987,46,NA,31-Jul-90,23-Dec-08,3113,ZK0040,ZK0127,24701013100,NA,NA,NA,finder BMNH,NA,"P.Boyd, N.Devon Mus.",NA,NA,NA,NA,1987,6,24,19870624,odontocete,sp.indet.,1,"a)Lower jaw in North Devon Museum, Barnstable b)head damaged by    army digger '..teeth could not be counted' c)Custom Beach=Instow   beach, P.Boyd (c/o Shrewsbury Mus.16Nov1994) d)1st info SS53013400 BMNH"
9281,4022,1987/46a,25/06/1987,Harbour porpoise,Phocoena phocoena,"Gwynedd, Wales",53.24322267,-4.547812967,Cymyran Bay,SH30017486,S,NA,NA,NA,NA,decayed,NA,1987,46,NA,13-Aug-90,23-Dec-08,3114,ZK0085,ZK0085,23001037486,NA,NA,NA,BMNH,NA,"R.C.Cove, Holyhead Anglesey",NA,NA,NA,NA,1987,6,25,19870625,Phocoena,phocoena,3,a)'skeleton washed up at Cymyran Bay..'
9282,4023,1987/47,11/07/1987,White-beaked dolphin,Lagenorhynchus albirostris,"Fife, Scotland",56.20741152,-2.896392387,"Lower Largo, Largo Bay",NO44400200,M,NA,No,8'9'',2.67,alive,NA,1987,47,NA,13-Aug-90,23-Dec-08,3115,ZK0059,ZK0059,34440070200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,7,11,19870711,Lagenorhynchus,albirostris,2,NA
9283,4024,1987/47,11/07/1987,White-beaked dolphin,Lagenorhynchus albirostris,"Fife, Scotland",56.20741269,-2.896231188,"Lower Largo, Largo Bay",NO44410200,M,M,No,8'9'',2.67,alive,Jaw sample,1987,47,NA,13-Aug-90,23-Dec-08,3116,ZK0059,ZK0059,34441070200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,7,11,19870711,Lagenorhynchus,albirostris,2,NA
9284,4025,1987/47,11/07/1987,White-beaked dolphin,Lagenorhynchus albirostris,"Fife, Scotland",56.20750253,-2.896233284,"Lower Largo, Largo Bay",NO44410201,M,M,No,9',2.74,alive,Jaw sample,1987,47,NA,13-Aug-90,23-Dec-08,3118,ZK0059,ZK0059,34441070201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,7,11,19870711,Lagenorhynchus,albirostris,2,NA
9285,4026,1987/47,11/07/1987,White-beaked dolphin,Lagenorhynchus albirostris,"Fife, Scotland",56.20750019,-2.896555683,"Lower Largo, Largo Bay",NO44390201,M,NA,No,8'11'',2.72,alive,Jaw sample,1987,47,NA,13-Aug-90,23-Dec-08,3117,ZK0059,ZK0059,34439070201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,7,11,19870711,Lagenorhynchus,albirostris,2,NA
9286,4027,1987/47a,NA,Killer whale,Orcinus orca,"Orkney Islands, Scotland",58.88706441,-3.42629239,"nr Old Man of Hoy, Hoy",HY17800080,S,F,NA,NA,NA,decayed,NA,1987,47,a,13-Oct-95,23-Dec-08,6080,ZK0069,ZK0069,31780100080,NA,NA,NA,BMNH,NA,"Booth & Booth, 1994 p.29",NA,NA,NA,NA,1987,7,14,19870714,Orcinus,orca,2,"''dead some time'', Booth & Booth, 1994 p.29."
9287,4028,1987/48,18/07/1987,Unknown delphinid,Unknown delphinid,Cornwall,50.14664961,-5.079545046,Gyllyngvase Beach (nr Falmouth),SW80013201,S,F,No,4'10.7'',1.49,Good,NA,1987,48,NA,13-Aug-90,23-Dec-08,3119,ZK0051,ZK0051,18001003201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,7,18,19870718,Delphinus/Stenella,delphis/coeruleoalba,1,NA
9288,4029,1987/49,20/07/1987,White-beaked dolphin,Lagenorhynchus albirostris,"Fife, Scotland",56.33233541,-2.758594395,"Maiden Rock, Kinkell Braes, St Andrews",NO53101580,S,F,No,5'6.9'',1.7,Good,NA,1987,49,NA,13-Aug-90,23-Dec-08,3120,ZK0059,ZK0059,35310071580,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,7,20,19870720,Lagenorhynchus,albirostris,2,a)Kinkwell Braes?
9289,4030,1987/49a,21/07/1987,Harbour porpoise,Phocoena phocoena,"Anglesey, Gwynedd, Wales",53.21083528,-4.50185052,Porth Nobla (2 miles S. of Rhosneigr),SH32957115,M,F,Yes,5',1.52,decayed,NA,1987,49,a,13-Aug-90,23-Dec-08,3121,ZK0085,ZK0085,23295037115,NA,NA,NA,BMNH,NA,"R.A.Arnold & E.I.Rees, Univ.Coll.N.Wales",NA,NA,NA,NA,1987,7,21,19870721,Phocoena,phocoena,3,a)'Was told that the young one was being born when the mother was  discovered (already dead)' - Dr R.A.Arnold (reporter).b)pregnant
9290,4031,1987/49a,21/07/1987,Harbour porpoise,Phocoena phocoena,"Anglesey, Gwynedd, Wales",53.21092509,-4.501855756,Porth Nobla (2 miles S. of Rhosneigr),SH32957116,M,NA,Yes,2'+,0.61+,decayed,NA,1987,49,a,14-Aug-90,23-Dec-08,3122,ZK0085,ZK0085,23295037116,NA,NA,NA,BMNH,NA,"R.A.Arnold & E.I.Rees, Univ.Coll.N.Wales",NA,NA,NA,NA,1987,7,21,19870721,Phocoena,phocoena,3,a)'Was told that the young one was being born when the mother was  discovered (already dead)' - Dr R.A.Arnold (reporter)
9291,4032,1987/50,21/07/1987,Bottlenose dolphin,Tursiops truncatus,"Dyfed, Wales",51.99852962,-4.950223106,Fishguard Bay,SM97503750,S,F,No,11',3.35,Good,Jaw sample,1987,50,NA,14-Aug-90,23-Dec-08,3123,ZK0053,ZK0053,19750023750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,7,21,19870721,Tursiops,truncatus,3,NA
9292,4033,1987/50a,25/07/1987,Unknown delphinid,Unknown delphinid,Cornwall,50.31738671,-4.234770948,Polhawn Beach (nr Rame Point) Whitsand Bay,SX40924884,S,NA,No,5',1.52,decayed,Teeth,1987,50,a,14-Aug-90,23-Dec-08,3124,ZK0051,ZK0051,24092004884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,7,25,19870725,Delphinus/Stenella,delphis/coeruleoalba,1,(1st info SW34002700=wrong Whitsand Bay); BMNH GRef
9293,4034,1987/51,27/07/1987,Harbour porpoise,Phocoena phocoena,North Yorkshire,54.1616601,-0.229935351,"Reighton Gill, Filey Bay",TA15567545,S,M,No,3'10'',1.17,decayed,Teeth,1987,51,NA,14-Aug-90,23-Dec-08,3125,ZK0085,ZK0085,51556047545,NA,NA,NA,finder,NA,NA,NA,NA,NA,NA,1987,7,27,19870727,Phocoena,phocoena,1,54°09.7'N 0°13.8'W according to Coast Guard.
9294,4035,1987/52,27/07/1987,Long-finned pilot whale,Globicephala melas,Isle of Wight,50.59829857,-1.187186217,"Bonchurch, Monks Bay, Ventnor",SZ57527800,S,NA,No,5'8.9'',1.75,Good,Jaw sample,1987,52,NA,14-Aug-90,23-Dec-08,3126,ZK0079,ZK0079,45752007800,NA,NA,NA,BMNH,NA,NA,NA,NA,NA,NA,1987,7,27,19870727,Globicephala,melaena,1,Hampshire
9295,4036,1987/53,28/07/1987,Sperm whale,Physeter catodon,"Western Isles, Scotland",58.39887946,-6.507205054,"Ballantrushal, Isle of Lewis",NB36705440,S,NA,No,40',12.19,decayed,Photographs(2),1987,53,NA,14-Aug-90,23-Dec-08,3127,ZK0107,ZK0107,13670095440,NA,NA,NA,finder,NA,(D.?Amornian?)RoW Stornoway & CG.Stornoway,NA,NA,NA,NA,1987,7,28,19870728,Physeter,macrocephalus?,2,"a)ca 57°24.6'N.,6°32'W b)1st info Cetacean c)'?sperm whale from    head shape..too advanced state of decomposition to be of value'"
9296,4037,1987/53a,NA,Long-finned pilot whale,Globicephala melas,"Strathclyde, Scotland",56.47232385,-6.245085312,"Brienn Pholl, Island of Ulva",NM38603920,S,NA,Yes,15'-18',4.57-5.49,decayed,NA,1987,53,a,14-Aug-90,23-Dec-08,3128,ZK0079,ZK0079,13860073920,NA,NA,NA,finder,NA,NA,NA,NA,NA,NA,1987,7,25,19870725,Globicephala,melaena,2,NA
9297,4038,1987/54,09/08/1987,Bottlenose dolphin,Tursiops truncatus,"Dyfed, Wales",52.19166256,-4.406891289,Cwmtudu (nr New Quay),SN35505760,S,NA,No,10'1'',3.08,decayed,Teeth,1987,54,NA,14-Aug-90,23-Dec-08,3129,ZK0053,ZK0053,23550025760,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,8,9,19870809,Tursiops,truncatus,3,NA
9298,4039,1987/55,12/08/1987,White-beaked dolphin,Lagenorhynchus albirostris,North Yorkshire,54.48629841,-0.625702637,"Sandsend, Whitby",NZ89021099,S,M,No,8'2'',2.49,decayed,Photographs,1987,55,NA,14-Aug-90,23-Dec-08,3130,ZK0059,ZK0059,48902051099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,8,12,19870812,Lagenorhynchus,albirostris,1,NA
9299,4040,1987/56,06/08/1987,White-beaked dolphin,Lagenorhynchus albirostris,North Yorkshire,54.29490263,-0.404952147,"North Bay, Scarborough",TA03809000,S,NA,No,8'1'',2.46,Good,NA,1987,56,NA,15-Aug-90,23-Dec-08,3131,ZK0059,ZK0059,50380049000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,8,6,19870806,Lagenorhynchus,albirostris,1,NA
9300,4041,1987/57,11/08/1987,White-beaked dolphin,Lagenorhynchus albirostris,North Yorkshire,54.25809065,-0.367988164,"Cornelian Bay, Scarborough",TA06308596,S,M,No,7'8'',2.34,Good,"Photograph, teeth",1987,57,NA,15-Aug-90,23-Dec-08,3132,ZK0059,ZK0059,50630048596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,8,11,19870811,Lagenorhynchus,albirostris,1,"54~15.5'N.,0~23'W."
9301,4042,1987/58,12/08/1987,White-beaked dolphin,Lagenorhynchus albirostris,North Yorkshire,54.16671114,-0.243355075,Reighton Gill,TA14677599,S,F,No,7'6'',2.29,Dead,teeth,1987,58,NA,15-Aug-90,23-Dec-08,3133,ZK0059,ZK0059,51467047599,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,8,12,19870812,Lagenorhynchus,albirostris,1,"54~10'N.,0~14.6'W."
9302,4043,1987/59,20/08/1987,Harbour porpoise,Phocoena phocoena,North Yorkshire,54.21164852,-0.27994474,Filey Bay,TA12168093,S,F,No,4'6'',1.37,decayed,NA,1987,59,NA,15-Aug-90,23-Dec-08,3134,ZK0085,ZK0085,51216048093,NA,NA,NA,BMNH,?,"C.M.Watts, CG.(Paradise) Scarborough",NA,NA,NA,NA,1987,8,20,19870820,Phocoena,phocoena,1,"a)'Female porpoise possibly caught in salmon nets. Mr D. Whittaker MAFF Scarborough - checking out stomach contents etc.'             b)54°12.7'N,0°16.8'W"
9303,4044,1987/59a,20/08/1987,White-beaked dolphin,Lagenorhynchus albirostris,"Grampian, Scotland",57.29331036,-1.99668123,Newburgh,NK00202250,S,NA,NA,NA,NA,decayed,NA,1987,59,a,15-Aug-90,23-Dec-08,3135,ZK0059?,ZK0059?,40020082250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,8,20,19870820,Lagenorhynchus,albirostris?,2,a)Gridref corrected to 5 miles SE of Ellon
9304,4045,1987/60,21/08/1987,Long-finned pilot whale,Globicephala melas,Cornwall,50.08144004,-5.320189981,Porthleven,SW62502550,S,NA,No,14'4'',4.37,decayed,NA,1987,60,NA,15-Aug-90,23-Dec-08,3136,ZK0079,ZK0079,16250002550,NA,NA,NA,BMNH,NA,NA,NA,NA,NA,NA,1987,8,21,19870821,Globicephala,melaena,1,a)'Porthleven (nr Helston)'
9305,4046,1987/61,05/09/1987,Bottlenose whale,Hyperoodon ampullatus,Avon,51.48883515,-2.784903471,"Sugar Loaf Bay, Portishead",ST45517700,S,NA,No,19'8.2'',6,Good,NA,1987,61,NA,15-Aug-90,23-Dec-08,3137,ZK0125,ZK0125,34551017700,NA,NA,NA,BMNH/CG,NA,C.G.Swansea (& aux C.G.Portishead=Ray Herbert 0275 847170),NA,NA,NA,NA,1987,9,5,19870905,Hyperoodon,ampullatus,1,"a)1st info ST46007600 b)'Sugar loaf Bay local name for Kilkenny    Bay, approx where IRB Stn is ' (Swansea C.G. 09 Sep 1994)"
9306,4047,1987/62,16/09/1987,Harbour porpoise,Phocoena phocoena,"Dyfed, Wales",52.5229038,-4.057859313,Ynyslas beach (nr Borth),SN60409370,S,NA,No,4'1.2'',1.25,decayed,? Jaw sample,1987,62,NA,15-Aug-90,23-Dec-08,3138,ZK0085,ZK0085,26040029370,NA,NA,NA,Finder NCC,NA,"I.Kierle, NCC Borth (& CG.Milford Haven)",NA,NA,NA,NA,1987,9,16,19870916,Phocoena,phocoena,3,a)?136 form & jaw sample lost in post?
9307,4048,1987/63,16/09/1987,Unknown odontocete  ,Unknown odontocete ,"Dyfed, Wales",51.64171519,-4.862655719,Freshwater East (nr St Govans Head),SS01959759,S,NA,NA,NA,NA,NA,NA,1987,63,NA,15-Aug-90,23-Dec-08,3139,ZK0040,ZK0127,20195019759,NA,NA,NA,BMNH,NA,CG.Milford Haven,NA,NA,NA,NA,1987,9,16,19870916,odontocete,sp.indet.,3,a)1st info SR97009200 BMNH
9308,4049,1987/64,20/09/1987,Long-finned pilot whale,Globicephala melas,Devon,50.46257611,-3.486568955,"Hope's Nose, Torquay",SX94506365,S,NA,No,15',4.57,NA,NA,1987,64,NA,15-Aug-90,23-Dec-08,3140,ZK0079,ZK0079,29450006365,NA,NA,NA,BMNH,NA,NA,NA,NA,NA,NA,1987,9,20,19870920,Globicephala,melaena?,1,NA
9309,4050,1987/65,21/09/1987,Cuvier's Beaked whale,Ziphius cavirostris,Devon,50.61059813,-3.356236443,"Otter Cove, Exmouth",SY04057993,S,F,No,19'6.3'',5.95,Good,tooth,1987,65,NA,15-Aug-90,23-Dec-08,3141,ZK0120,ZK0120,30405007993,NA,NA,NA,BMNH,NA,KB.Green Customs & Excise,NA,NA,NA,NA,1987,9,21,19870921,Ziphius,cavirostris,1,"a)1st info SY00008000 b)tooth from K.Boot, Roy.Albert Mus.Exeter"
9310,4051,1987/66,NA,Common dolphin,Delphinus delphis,"Anglesey, Gwynedd, Wales",53.15996649,-4.327582724,Dwyran,SH44406510,S,M,No,6'2.4'',1.89,Good,NA,1987,66,NA,15-Aug-90,23-Dec-08,3142,ZK0048,ZK0048,24440036510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,10,7,1987107-9,Delphinus,delphis,3,NA
9311,4052,1987/67,NA,Harbour porpoise,Phocoena phocoena,Northumberland,55.77035672,-2.009883462,Berwick upon Tweed,NT99385300,S,NA,Yes,5'3''- 5'4'',1.6-1.63,decayed,NA,1987,67,NA,15-Aug-90,23-Dec-08,3143,ZK0085,ZK0085,39938065300,NA,NA,NA,BMNH,NA,"H.F.Church, Berwick Upon Tweed",NA,NA,NA,NA,1987,9,14,19870914,Phocoena,phocoena,1,a)Stranded prior to 10 October 1987. 5ft. 3-4ins. b)'carcass       disintegrated ..L.albirostriss' (initial identification)
9312,4053,1987/68,11/10/1987,Unknown delphinid,Unknown delphinid,Devon,51.22530616,-3.833286747,Lynmouth,SS72004900,S,NA,No,7'1'',2.16,decayed,teeth,1987,68,NA,15-Aug-90,23-Dec-08,3144,ZK0051,ZK0051,27200014900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,10,11,19871011,Delphinus/Stenella,delphis/coeruleoalba,1,NA
9313,4054,1987/68a1,19/11/1987,True's Beaked whale,Mesoplodon mirus,"Mayo, EIRE",53.7,-9.93333,Killadoon,L723740,S,M,NA,NA,NA,NA,NA,1987,68,a1,01-Oct-03,24-Apr-09,9836,ZK0115,ZK0115,NA,NA,NA,NA,*BMNH PJC,NA,PGH Evans eNAmail 17Sep2003,NA,NA,NA,NA,1987,11,19,19871119,Mesoplodon,mirus,5,a)Lat 53.70000° Lon -9.3333°
9314,4055,1987/68a2,22/11/1987,Common dolphin,Delphinus delphis,"Strathclyde, Scotland",55.42479794,-5.129266457,"Pladda, Isle of Arran",NS02001900,S,NA,NA,NA,NA,NA,NA,1987,68,a2,15-Aug-90,23-Dec-08,3145,ZK0048,ZK0048,20200061900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,11,22,19871122,Delphinus,delphis,2,a)Lat 53.70000° Lon -9.3333°
9315,4056,1987/69,23/11/1987,Unknown odontocete  ,Unknown odontocete ,Devon,51.04491618,-4.239219637,Westward Ho!,SS43052973,S,NA,No,5'4'',1.63,decayed,NA,1987,69,NA,15-Aug-90,23-Dec-08,3146,ZK0040,ZK0127,24305012973,NA,NA,NA,BMNH,c,"Mr Early, CG.N.Cornwall (& M.Stratton W.Ho!)",NA,NA,NA,NA,1987,11,23,19871123,odontocete,sp.indet.,1,a)1st info SS43002900 BMNH b)'Top half and lower half of jaw       missing..The head and Jaws have been badly damaged at some time    and the reproductive hole is damaged also Probably been hit by     propeller'
9316,4057,1987/69a,24/11/1987,Unknown odontocete  ,Unknown odontocete ,"Dyfed, Wales",52.02201417,-4.843880267,Newport Sands,SN04903982,S,NA,No,10',3.05,NA,NA,1987,69,a,15-Aug-90,23-Dec-08,3147,ZK0040,ZK0127,20490023982,NA,NA,Pembrokeshire,BMNH,NA,?Piers Langhelt 19 Jan 1988?,NA,NA,NA,NA,1987,11,24,19871124,odontocete,sp.indet.,3,a)GRef corrected from '22/04--40--' b)no 136
9317,4058,1987/70,25/11/1987,Harbour porpoise,Phocoena phocoena,Cornwall,50.77231592,-4.577269685,"Millook beach, south of Bude",SS18300020,S,M,No,4'4'',1.32,Good,teeth,1987,70,NA,15-Aug-90,23-Dec-08,3148,ZK0085,ZK0085,21830010020,NA,NA,NA,BMNH,NA,B.Bickle,NA,NA,NA,NA,1987,11,25,19871125,Phocoena,phocoena,1,a)'Millook Beach Widemouth Bay. Bude Cornwall'
9318,4059,1987/71,25/11/1987,NA,NA,Cornwall,50.21390233,-5.406361191,nr St Ives,SW57014050,S,NA,NA,NA,NA,decayed,NA,1987,71,NA,15-Aug-90,23-Dec-08,3149,ZK0039,ZK0149,15701004050,NA,NA,NA,BMNH,NA,CG.Falmouth (& Cust.& Excise Penzance),NA,NA,NA,NA,1987,11,25,19871125,cetacean,sp.indet.,1,a)Rough locality (no NHM136)
9319,4060,1987/72,25/11/1987,Unknown odontocete  ,Unknown odontocete ,Cornwall,50.30412917,-5.233839047,Chapel Porth (nr St Agnes),SW69754998,S,NA,No,5'6.9'',1.7,decayed,NA,1987,72,NA,15-Aug-90,23-Dec-08,3150,ZK0040,ZK0127,16975004998,NA,NA,NA,BMNH,NA,CG.Falmouth (& F.C.Nicholls Cust.& Excise),NA,NA,NA,NA,1987,11,25,19871125,odontocete,sp.indet.,1,"a)1st info 'St Ives, 25 Nov 1987'(NHM136: 26 Nov 1987);SW71005000  BMNH b)teeth spade shaped 'yes' but MCS found conflicting body     measurements (back fin to tail 0.09m; snout length 0.01m; snout to blowhole 0.26m; genital slit to anus 0.65m) so teeth discredited"
9320,4061,1987/73,25/11/1987,Common dolphin,Delphinus delphis,"Londonderry, N.Ireland",55.1707,-6.9693,Magilligan Strand,NA,S,F,No,6'3.6'',1.92,Good,NA,1987,73,NA,31-Aug-90,23-Dec-08,3151,ZK0048,ZK0048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,11,25,19871125,Delphinus,delphis,4,"a)Irish Gref C 718 364. b)Original note of telephoned stranding report mentions 'Magiligan Point stranding' and 'Benone Strand, Castle Rock - dolphin stranded'. Are these two different events?"
9321,4062,1987/73a,NA,Harbour porpoise,Phocoena phocoena,"Highland, Scotland",57.59025327,-3.873770105,"Nairn, Moray Firth",NH88005710,S,NA,No,4'10'',1.47,Good,NA,1987,73,a,31-Aug-90,23-Dec-08,3152,ZK0085,ZK0085,28800085710,NA,NA,NA,BMNH,NA,H.P.Clunas via GreenPeace,NA,NA,NA,NA,1987,11,14,19871114,Phocoena,phocoena,2,a)folder sequence suggests late (4th week) Nov 87 b)'no injury     apart from pinkish fluid from blowhole..'
9322,4063,1987/74,01/12/1987,Cuvier's Beaked whale,Ziphius cavirostris,"Western Isles, Scotland",57.44065309,-7.395528697,"Griminish, Benbecula",NF76355176,S,F,No,19',5.75,decayed,NA,1987,74,NA,31-Aug-90,23-Dec-08,3153,ZK0120,ZK0120,7635085176,NA,NA,NA,BMNH,NA,"H.Fraser, W.Isles Islands Council",NA,NA,NA,NA,1987,12,1,19871201,Ziphius,cavirostris?,2,a)1st info NF82005200 BMNH (=inland)
9323,4064,1987/75,07/12/1987,Harbour porpoise,Phocoena phocoena,"W.Glamorgan, Wales",51.64094506,-4.240281259,"Berges Island, Whiteford Point, Gower",SS45009600,S,M,No,4'1.5'',1.26,decayed,NA,1987,75,NA,31-Aug-90,23-Dec-08,3154,ZK0085,ZK0085,24500019600,NA,NA,NA,BMNH,NA,"K.Hardcas, CG.Rhossili",NA,NA,NA,NA,1987,12,7,19871207,Phocoena,phocoena,3,"a)'damaged' teeth; Most of the insides had been eaten, underside   of head & belly damaged & open ..didn't get any teeth'"
9324,4065,1987/76,09/12/1987,Harbour porpoise,Phocoena phocoena,Northumberland,55.53615586,-1.629990281,Beadnell Bay,NU23352700,S,NA,No,4'8'',1.42,decayed,NA,1987,76,NA,31-Aug-90,23-Dec-08,3155,ZK0085,ZK0085,42335062700,NA,NA,NA,BMNH,NA,"P.W.Jarvis, CG.Seahouses",NA,NA,NA,NA,1987,12,9,19871209,Phocoena,phocoena,1,a)..'three large holes into body cavity. Partly eviscerated (by    animals?)..'
9325,4066,1987/76a,12/12/1987,Harbour porpoise,Phocoena phocoena,"Strathclyde, Scotland",55.70475432,-5.28856427,"Lochranza, Isle of Arran",NR93405060,S,F,NA,NA,NA,Good,NA,1987,76,a,31-Aug-90,23-Dec-08,3156,ZK0085,ZK0085,19340065060,NA,NA,NA,BMNH,NA,"D.Warner NT Brodick Castle (& C.Calvey, NTS)",NA,NA,NA,NA,1987,12,12,19871212,Phocoena,phocoena,2,a)'mature'. 'fully grown..skin..circular leasions..sea-lampreys in the past'- Short article in file - The Arran Naturalist 11 1988.
9326,4067,1987/77,20/12/1987,Common dolphin,Delphinus delphis,"Dyfed, Wales",51.71902407,-4.403421949,"Cefn Sidan beach, Pembrey",SN34000504,S,NA,No,7',2.13,Good,Jaw sample,1987,77,NA,31-Aug-90,23-Dec-08,3157,ZK0048,ZK0048,23400020504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,12,20,19871220,Delphinus,delphis,3,NA
9327,4068,1987/78,15/12/1987,Unknown delphinid,Unknown delphinid,Cornwall,50.12556406,-5.090925895,Maenporth (nr Falmouth),SW79102970,S,NA,No,7',2.13,Good,NA,1987,78,NA,31-Aug-90,23-Dec-08,3158,ZK0051,ZK0051,17910002970,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,12,15,19871215,Delphinus/Stenella,delphis/coeruleoalba,1,NA
9328,4069,1987/79,20/12/1987,Unknown delphinid,Unknown delphinid,Cornwall,50.03707694,-5.266556627,"Church Cove, Lizard Peninsula",SW66122040,S,NA,NA,NA,NA,NA,NA,1987,79,NA,31-Aug-90,23-Dec-08,3159,ZK0041,ZK0082,16612002040,NA,NA,NA,BMNH,NA,NA,NA,NA,NA,NA,1987,12,20,19871220,Delphinidae,sp.indet.,1,NA
9329,4070,1987/79a,21/12/1987,Unknown delphinid,Unknown delphinid,Cornwall,50.05475766,-5.277680072,Gunwalloe Fishing Cove,SW65412240,S,F,No,6'4'',1.93,Good,NA,1987,79,a,31-Aug-90,24-Apr-09,3160,ZK0051,ZK0051,16541002240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,12,21,19871221,Delphinus/Stenella,delphis/coeruleoalba,1,a)1st info M(ass) b)(nr Porthleven) c)1987/9a taken as duplicate of this record
9330,4071,1987/79b,27/12/1987,Long-finned pilot whale,Globicephala melas,Cornwall,50.12527145,-5.512164582,"Eastern Green Beach, Penzance",SW49003100,S,NA,No,17'8'',5.38,decayed,NA,1987,79,b,11-Sep-90,23-Dec-08,3161,ZK0079,ZK0079,14900003100,NA,NA,NA,BMNH,NA,NA,NA,NA,NA,NA,1987,12,27,19871227,Globicephala,melaena?,1,NA
9331,4072,1987/79c,29/12/1987,Long-finned pilot whale,Globicephala melas,Cornwall,50.12484774,-5.526129241,"Chyandour, Penzance",SW48003100,S,NA,No,16'3'',4.95,decayed,NA,1987,79,c,11-Sep-90,23-Dec-08,3162,ZK0079,ZK0079,14800003100,NA,NA,NA,BMNH,NA,NA,NA,NA,NA,NA,1987,12,29,19871229,Globicephala,melaena,1,NA
9332,4073,1987/80,30/12/1987,Unknown delphinid,Unknown delphinid,Cornwall,50.1900343,-4.964763234,"Porthbean beach, Roseland",SW88403650,S,F,No,6'1'',1.85,Good,NA,1987,80,NA,11-Sep-90,23-Dec-08,3163,ZK0051,ZK0051,18840003650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1987,12,30,19871230,Delphinus/Stenella,delphis/coeruleoalba,1,NA
9333,4074,1987/81,29/12/1987,Unknown delphinid,Unknown delphinid,Devon,50.27786691,-3.880859795,"Bantham, Salcombe",SX66004375,S,NA,No,6'2.8'',1.9,decayed,NA,1987,81,NA,11-Sep-90,23-Dec-08,3164,ZK0051,ZK0051,26600004375,NA,NA,NA,BMNH,NA,P.H.Daniels Cust.& Excise Salcombe,NA,NA,NA,NA,1987,12,29,19871229,Delphinus/Stenella,delphis/coeruleoalba,1,a)tooth diam '1/10' (inches?) conical b)beak broken front half     missing c)should this be 1 of 4 mass event?
9334,4075,1987/82,29/12/1987,Unknown delphinid,Unknown delphinid,Devon,50.27988866,-3.894836902,Bigbury on Sea,SX65014400,S,NA,No,5'3'',1.6,Average,jaw,1987,82,NA,11-Sep-90,23-Dec-08,3165,ZK0051,ZK0051,26501004400,NA,NA,NA,BMNH,NA,P.H.Daniels Cust.& Excise Salcombe,NA,NA,NA,NA,1987,12,29,19871229,Delphinus/Stenella,delphis/coeruleoalba,1,a)u.jaw38; l.jaw 38; tooth diam '1/10'(inches?) conical b)should   this be 2 of 4 mass event?
9335,4076,1987/83,29/12/1987,Unknown delphinid,Unknown delphinid,Devon,50.28657121,-3.898752668,Challaborough,SX64754475,S,NA,No,5'6.9'',1.7,decayed,NA,1987,83,NA,11-Sep-90,23-Dec-08,3166,ZK0051,ZK0051,26475004475,NA,NA,NA,BMNH,NA,P.H.Daniels Cust.& Excise Salcombe,NA,NA,NA,NA,1987,12,29,19871229,Delphinus/Stenella,delphis/coeruleoalba,1,a)u.jaw34; l.jaw 36; tooth diam '2/16'(inches?) conical b)should   this be 3 of 4 mass event?
